customer_id,order_date,product_id,unit_price,quantity,total_discount
C1427,2023-06-07,P2019,4954.71,4,227.44
C1536,2022-10-06,P2017,1456.57,1,69.33
C1395,2023-07-18,P2030,4828.98,3,88.15
C1098,2023-12-12,P2035,3437.92,1,66.38
C1643,2022-10-15,P2042,4569.64,1,266.03
C1832,2023-12-25,P2012,4293.9,2,230.33
C1119,2022-07-29,P2038,2538.6,2,236.65
C1858,2022-01-22,P2038,2538.6,2,122.71
C1000,2022-07-15,P2044,3523.22,1,79.85
C1077,2023-01-14,P2036,3463.5,2,248.7
C1499,2022-05-29,P2033,2891.83,3,7.17
C1048,2022-07-08,P2016,4693.47,2,12.76
C1502,2023-12-08,P2022,419.05,2,239.91
C1531,2023-12-21,P2047,2782.26,3,208.12
C1700,2022-10-13,P2033,2891.83,3,268.78
C1718,2023-07-13,P2008,2753.53,2,232.49
C1519,2022-06-28,P2045,3318.94,3,181.33
C1068,2022-02-23,P2024,4532.99,3,29.79
C1033,2023-12-09,P2012,4293.9,2,116.83
C1936,2022-07-15,P2023,2810.79,3,270.63
C1825,2023-02-07,P2004,4751.21,2,31.13
C1753,2023-07-03,P2005,4383.8,2,142.2
C1085,2023-04-06,P2015,3403.38,3,27.71
C1614,2022-01-10,P2004,4751.21,3,82.53
C1928,2023-05-05,P2022,419.05,1,2.79
C1567,2023-01-04,P2043,691.38,2,185.9
C1460,2023-05-18,P2005,4383.8,3,92.72
C1497,2023-09-28,P2038,2538.6,2,258.57
C1894,2022-11-29,P2025,1418.3,2,190.51
C1186,2023-09-05,P2015,3403.38,2,99.39
C1027,2023-01-28,P2003,2680.67,4,37.25
C1956,2022-05-01,P2008,2753.53,2,100.22
C1930,2022-02-18,P2045,3318.94,2,162.6
C1615,2022-04-11,P2045,3318.94,2,163.22
C1432,2023-02-14,P2013,4417.98,3,209.8
C1004,2023-05-20,P2034,3183.86,3,120.48
C1910,2023-06-11,P2021,4502.82,2,266.38
C1946,2023-08-22,P2026,3229.93,2,285.22
C1944,2022-04-28,P2026,3229.93,4,279.99
C1057,2022-08-14,P2008,2753.53,3,269.21
C1444,2023-05-14,P2007,197.12,1,290.71
C1226,2023-11-16,P2034,3183.86,1,11.64
C1704,2023-07-18,P2019,4954.71,1,233.1
C1913,2022-10-22,P2015,3403.38,4,240.0
C1219,2022-11-08,P2031,2861.23,2,182.65
C1611,2023-06-09,P2002,4796.38,3,233.09
C1004,2023-09-03,P2025,1418.3,3,126.83
C1806,2023-09-30,P2011,2563.14,1,127.02
C1392,2022-04-16,P2033,2891.83,3,155.46
C1623,2022-09-01,P2042,4569.64,1,210.22
C1429,2022-04-26,P2021,4502.82,1,112.24
C1361,2023-06-26,P2037,281.16,2,9.15
C1624,2023-05-02,P2007,197.12,3,272.83
C1757,2022-09-14,P2025,1418.3,2,61.8
C1292,2023-12-06,P2044,3523.22,3,198.18
C1687,2022-05-13,P2002,4796.38,3,61.23
C1976,2023-12-22,P2009,4904.6,4,193.29
C1194,2022-10-01,P2023,2810.79,4,132.13
C1842,2022-12-30,P2047,2782.26,3,190.13
C1775,2023-09-10,P2022,419.05,2,105.68
C1383,2022-09-07,P2029,1241.0,1,206.22
C1756,2023-08-01,P2021,4502.82,2,2.49
C1896,2023-06-26,P2048,4677.94,4,147.85
C1399,2022-03-11,P2000,1273.21,2,130.9
C1445,2022-06-26,P2008,2753.53,3,119.22
C1789,2023-08-29,P2024,4532.99,4,92.21
C1716,2023-05-03,P2049,798.47,3,127.52
C1386,2022-10-31,P2008,2753.53,2,225.19
C1365,2023-11-10,P2035,3437.92,4,275.46
C1730,2022-02-23,P2009,4904.6,2,221.99
C1466,2023-10-20,P2044,3523.22,2,54.86
C1611,2023-11-14,P2026,3229.93,2,77.58
C1244,2023-03-19,P2016,4693.47,1,154.91
C1817,2022-07-30,P2037,281.16,2,43.27
C1125,2023-04-09,P2010,802.66,2,6.47
C1625,2022-01-28,P2041,1732.07,2,245.09
C1319,2022-12-18,P2016,4693.47,4,122.86
C1993,2022-06-23,P2037,281.16,1,28.53
C1412,2022-03-27,P2048,4677.94,2,243.39
C1358,2023-07-31,P2000,1273.21,3,273.25
C1430,2022-01-25,P2018,470.33,2,212.64
C1620,2023-03-26,P2007,197.12,1,185.59
C1770,2023-04-18,P2032,2396.43,4,234.89
C1297,2022-08-28,P2001,4933.21,2,162.63
C1559,2023-08-21,P2044,3523.22,3,95.42
C1774,2023-03-04,P2000,1273.21,3,265.38
C1881,2022-11-09,P2046,4644.31,3,194.15
C1252,2022-10-20,P2040,2929.17,2,11.02
C1243,2022-11-05,P2033,2891.83,1,115.8
C1420,2023-01-03,P2018,470.33,2,247.45
C1941,2022-03-12,P2038,2538.6,3,17.07
C1426,2023-04-18,P2039,423.77,4,28.97
C1907,2023-05-14,P2019,4954.71,4,181.53
C1085,2022-11-04,P2044,3523.22,3,37.53
C1794,2023-01-02,P2046,4644.31,4,220.86
C1319,2022-09-17,P2014,1047.17,1,162.67
C1739,2023-09-09,P2042,4569.64,2,104.17
C1498,2022-03-23,P2035,3437.92,2,256.67
C1366,2023-11-12,P2008,2753.53,2,275.45
C1976,2022-05-23,P2012,4293.9,2,189.37
C1852,2023-05-12,P2019,4954.71,3,188.14
C1755,2022-06-11,P2042,4569.64,1,2.15
C1928,2023-04-06,P2037,281.16,2,219.4
C1589,2022-10-25,P2041,1732.07,4,128.78
C1759,2023-06-04,P2027,506.83,3,269.95
C1023,2023-02-19,P2014,1047.17,2,99.49
C1905,2023-05-30,P2046,4644.31,4,11.81
C1423,2022-11-06,P2029,1241.0,2,70.05
C1816,2022-05-21,P2001,4933.21,2,267.9
C1055,2022-11-07,P2003,2680.67,4,276.16
C1146,2022-01-05,P2042,4569.64,1,286.67
C1301,2023-07-08,P2011,2563.14,1,25.98
C1967,2023-12-19,P2037,281.16,3,283.23
C1489,2022-09-01,P2041,1732.07,3,22.74
C1034,2022-04-20,P2034,3183.86,3,88.69
C1057,2022-12-07,P2047,2782.26,2,198.91
C1296,2022-08-08,P2038,2538.6,1,91.94
C1786,2023-08-14,P2044,3523.22,2,234.33
C1052,2022-11-12,P2012,4293.9,3,50.88
C1257,2022-03-24,P2001,4933.21,4,151.74
C1761,2022-08-18,P2045,3318.94,1,31.26
C1215,2023-07-10,P2036,3463.5,3,189.09
C1561,2023-05-01,P2019,4954.71,2,249.2
C1682,2022-05-22,P2009,4904.6,4,194.73
C1525,2022-10-03,P2012,4293.9,1,178.55
C1877,2023-12-12,P2017,1456.57,3,287.43
C1544,2023-11-18,P2023,2810.79,1,174.33
C1927,2022-07-13,P2036,3463.5,4,138.81
C1295,2022-09-27,P2010,802.66,4,289.48
C1660,2022-02-11,P2011,2563.14,2,215.52
C1945,2022-02-25,P2020,622.64,2,232.07
C1949,2022-05-29,P2004,4751.21,4,231.45
C1244,2023-11-18,P2028,3296.75,1,15.7
C1987,2022-02-19,P2021,4502.82,2,97.66
C1292,2022-04-28,P2019,4954.71,1,40.8
C1018,2022-10-29,P2013,4417.98,3,255.34
C1308,2022-03-14,P2022,419.05,3,188.37
C1284,2023-01-18,P2006,3318.76,2,99.01
C1414,2022-04-01,P2044,3523.22,2,195.75
C1936,2023-11-06,P2033,2891.83,3,30.26
C1611,2023-11-28,P2015,3403.38,1,43.13
C1320,2023-05-25,P2035,3437.92,2,33.95
C1114,2023-07-04,P2030,4828.98,4,3.64
C1436,2022-10-02,P2020,622.64,4,278.69
C1624,2022-11-21,P2042,4569.64,2,143.9
C1517,2022-10-11,P2022,419.05,1,89.35
C1118,2023-01-31,P2001,4933.21,1,29.19
C1245,2023-01-05,P2009,4904.6,4,198.39
C1504,2023-12-20,P2028,3296.75,4,91.08
C1020,2023-08-13,P2044,3523.22,4,101.67
C1684,2022-11-07,P2010,802.66,2,178.6
C1501,2023-08-07,P2005,4383.8,3,124.68
C1949,2023-03-26,P2018,470.33,4,235.35
C1326,2022-08-05,P2043,691.38,1,254.35
C1850,2022-07-09,P2016,4693.47,3,45.91
C1778,2022-04-20,P2001,4933.21,1,62.31
C1356,2023-07-31,P2009,4904.6,3,271.63
C1161,2022-03-03,P2047,2782.26,4,206.56
C1647,2022-07-05,P2007,197.12,3,50.62
C1396,2022-09-23,P2022,419.05,2,107.11
C1710,2022-11-18,P2042,4569.64,1,74.68
C1337,2022-08-17,P2000,1273.21,3,94.34
C1336,2023-08-15,P2021,4502.82,4,136.01
C1597,2023-03-14,P2008,2753.53,3,155.29
C1442,2023-06-20,P2031,2861.23,1,29.31
C1370,2022-01-28,P2017,1456.57,4,256.01
C1642,2022-03-19,P2043,691.38,2,109.54
C1822,2023-12-07,P2035,3437.92,4,91.27
C1814,2022-04-24,P2043,691.38,2,36.44
C1749,2023-09-03,P2048,4677.94,2,238.7
C1816,2022-08-05,P2030,4828.98,3,219.66
C1346,2023-06-12,P2003,2680.67,4,118.96
C1585,2022-02-09,P2036,3463.5,4,44.83
C1129,2023-05-07,P2047,2782.26,1,71.32
C1655,2022-06-08,P2000,1273.21,3,223.17
C1382,2023-12-24,P2039,423.77,4,151.32
C1801,2022-09-02,P2010,802.66,4,236.6
C1816,2023-07-07,P2010,802.66,4,185.17
C1419,2023-05-09,P2026,3229.93,1,298.17
C1640,2022-01-25,P2033,2891.83,1,262.14
C1491,2023-02-16,P2041,1732.07,2,57.14
C1449,2022-12-11,P2001,4933.21,2,155.12
C1810,2023-06-29,P2022,419.05,4,96.65
C1372,2023-02-04,P2035,3437.92,3,151.39
C1199,2022-08-07,P2034,3183.86,3,8.63
C1414,2022-09-16,P2044,3523.22,4,169.2
C1353,2022-01-06,P2046,4644.31,2,176.45
C1610,2023-10-23,P2034,3183.86,3,250.49
C1997,2023-06-09,P2019,4954.71,1,19.46
C1688,2022-05-20,P2044,3523.22,3,2.58
C1730,2022-01-26,P2020,622.64,2,191.18
C1901,2023-03-10,P2044,3523.22,1,110.5
C1924,2022-07-10,P2004,4751.21,1,208.21
C1159,2023-03-01,P2002,4796.38,4,238.05
C1303,2023-10-10,P2048,4677.94,2,207.6
C1150,2023-08-23,P2042,4569.64,3,63.34
C1393,2022-12-29,P2029,1241.0,2,11.55
C1429,2023-03-23,P2048,4677.94,4,69.75
C1410,2022-06-04,P2004,4751.21,4,288.54
C1437,2023-06-19,P2028,3296.75,4,117.12
C1890,2022-03-02,P2001,4933.21,4,294.15
C1193,2022-08-22,P2013,4417.98,2,264.34
C1651,2023-07-30,P2037,281.16,3,113.43
C1940,2022-02-23,P2043,691.38,4,56.78
C1849,2022-02-04,P2045,3318.94,1,35.75
C1992,2022-07-24,P2013,4417.98,2,298.24
C1765,2023-12-05,P2023,2810.79,1,10.68
C1505,2022-09-15,P2009,4904.6,1,281.32
C1464,2023-02-19,P2046,4644.31,2,258.96
C1919,2023-12-07,P2029,1241.0,3,116.32
C1717,2023-09-29,P2034,3183.86,3,30.64
C1068,2022-09-08,P2037,281.16,4,160.78
C1004,2023-08-12,P2046,4644.31,1,69.3
C1307,2022-02-05,P2020,622.64,2,146.54
C1844,2023-12-11,P2047,2782.26,1,203.85
C1740,2022-03-17,P2014,1047.17,1,134.08
C1084,2022-10-20,P2030,4828.98,1,42.43
C1774,2022-12-24,P2041,1732.07,2,73.13
C1200,2023-09-05,P2006,3318.76,3,299.36
C1213,2022-05-25,P2048,4677.94,1,250.1
C1665,2022-06-22,P2007,197.12,3,51.97
C1629,2023-10-21,P2026,3229.93,4,274.54
C1924,2023-09-18,P2022,419.05,4,117.85
C1360,2022-02-04,P2042,4569.64,4,184.33
C1635,2022-10-09,P2010,802.66,2,109.74
C1509,2022-01-05,P2013,4417.98,2,115.69
C1898,2023-03-02,P2044,3523.22,2,271.62
C1153,2022-08-17,P2021,4502.82,3,76.9
C1615,2023-08-11,P2033,2891.83,2,174.55
C1499,2023-04-15,P2036,3463.5,4,179.8
C1168,2023-12-23,P2020,622.64,2,166.85
C1592,2022-03-06,P2048,4677.94,4,71.06
C1119,2023-08-27,P2049,798.47,2,130.99
C1254,2022-10-09,P2044,3523.22,4,43.91
C1397,2023-05-02,P2025,1418.3,4,229.6
C1828,2022-02-15,P2010,802.66,4,165.99
C1405,2022-02-22,P2012,4293.9,2,191.03
C1735,2022-03-31,P2033,2891.83,2,270.65
C1904,2023-10-30,P2039,423.77,1,208.83
C1057,2023-07-31,P2012,4293.9,3,286.05
C1502,2023-03-26,P2032,2396.43,2,255.93
C1275,2022-11-24,P2015,3403.38,2,264.23
C1112,2023-02-17,P2025,1418.3,3,246.7
C1409,2022-01-05,P2009,4904.6,1,198.54
C1235,2023-11-04,P2019,4954.71,2,74.18
C1867,2022-01-02,P2012,4293.9,4,90.24
C1875,2022-07-04,P2041,1732.07,3,211.75
C1692,2023-01-08,P2018,470.33,3,138.38
C1487,2023-02-18,P2039,423.77,3,131.32
C1127,2022-04-08,P2049,798.47,1,54.38
C1592,2022-09-07,P2012,4293.9,1,209.17
C1408,2023-02-21,P2028,3296.75,3,106.53
C1256,2022-04-20,P2049,798.47,3,45.61
C1311,2022-05-22,P2003,2680.67,3,291.93
C1711,2023-10-01,P2036,3463.5,3,111.46
C1098,2023-08-17,P2034,3183.86,3,87.2
C1417,2023-02-01,P2043,691.38,4,114.59
C1913,2022-12-07,P2019,4954.71,4,295.52
C1819,2022-12-02,P2004,4751.21,4,241.37
C1472,2023-02-24,P2004,4751.21,4,93.32
C1271,2023-05-05,P2010,802.66,3,197.51
C1631,2022-05-06,P2019,4954.71,1,73.96
C1423,2023-04-05,P2008,2753.53,3,217.39
C1584,2023-07-09,P2025,1418.3,1,186.65
C1441,2022-06-14,P2018,470.33,3,56.83
C1767,2023-03-31,P2005,4383.8,2,192.51
C1376,2023-06-22,P2011,2563.14,4,279.45
C1983,2023-06-22,P2046,4644.31,3,242.91
C1647,2022-08-16,P2037,281.16,3,37.21
C1863,2022-11-15,P2014,1047.17,4,21.06
C1844,2022-07-04,P2027,506.83,4,283.54
C1840,2023-10-02,P2037,281.16,4,266.23
C1015,2022-05-24,P2014,1047.17,1,116.59
C1562,2023-03-26,P2020,622.64,3,131.88
C1377,2023-11-26,P2024,4532.99,3,133.31
C1493,2023-07-27,P2003,2680.67,1,257.4
C1535,2023-03-25,P2029,1241.0,2,299.55
C1490,2023-11-19,P2041,1732.07,3,235.03
C1168,2023-04-01,P2023,2810.79,3,123.22
C1705,2023-01-22,P2025,1418.3,3,67.9
C1070,2023-11-10,P2043,691.38,4,97.32
C1792,2022-07-24,P2046,4644.31,3,215.51
C1763,2023-03-14,P2003,2680.67,4,268.05
C1457,2022-05-04,P2035,3437.92,3,20.95
C1525,2023-09-17,P2023,2810.79,2,130.06
C1498,2022-01-08,P2027,506.83,1,96.62
C1608,2023-02-07,P2017,1456.57,1,172.18
C1122,2023-09-25,P2010,802.66,4,14.16
C1965,2022-02-10,P2042,4569.64,4,166.87
C1476,2022-11-27,P2024,4532.99,2,123.4
C1147,2023-12-01,P2044,3523.22,4,148.32
C1579,2022-03-05,P2038,2538.6,2,199.43
C1542,2022-06-27,P2040,2929.17,3,213.65
C1353,2023-02-09,P2024,4532.99,1,120.05
C1318,2023-11-19,P2021,4502.82,3,236.24
C1330,2023-03-16,P2032,2396.43,3,67.22
C1172,2022-05-06,P2046,4644.31,3,76.17
C1238,2022-12-05,P2011,2563.14,4,74.71
C1394,2023-04-13,P2032,2396.43,2,19.15
C1074,2023-08-03,P2021,4502.82,1,242.68
C1609,2023-01-14,P2034,3183.86,3,83.66
C1619,2023-12-23,P2015,3403.38,2,213.35
C1935,2022-10-16,P2048,4677.94,4,52.47
C1160,2022-03-02,P2043,691.38,4,242.71
C1815,2022-03-14,P2042,4569.64,2,234.47
C1992,2022-02-15,P2006,3318.76,4,192.17
C1553,2022-06-05,P2021,4502.82,3,172.95
C1084,2023-08-03,P2003,2680.67,2,255.56
C1555,2022-02-11,P2015,3403.38,2,281.17
C1273,2022-05-05,P2044,3523.22,3,82.0
C1721,2022-11-03,P2046,4644.31,4,0.95
C1690,2023-09-09,P2048,4677.94,3,141.13
C1809,2023-09-18,P2027,506.83,4,212.61
C1527,2023-06-27,P2025,1418.3,1,15.32
C1341,2022-03-17,P2001,4933.21,3,208.61
C1676,2023-04-25,P2017,1456.57,2,167.04
C1634,2022-03-03,P2047,2782.26,2,214.08
C1980,2023-10-17,P2013,4417.98,4,225.25
C1223,2022-09-14,P2007,197.12,4,15.96
C1402,2023-04-23,P2031,2861.23,1,191.26
C1722,2022-10-05,P2047,2782.26,2,158.37
C1636,2022-05-12,P2020,622.64,4,237.06
C1559,2022-09-16,P2009,4904.6,4,189.73
C1813,2023-05-02,P2000,1273.21,4,153.26
C1847,2022-11-28,P2030,4828.98,3,205.1
C1799,2022-09-18,P2014,1047.17,2,183.42
C1124,2022-01-02,P2005,4383.8,1,167.1
C1362,2022-11-07,P2047,2782.26,2,275.85
C1405,2022-05-15,P2027,506.83,4,240.04
C1991,2023-08-09,P2017,1456.57,4,124.9
C1710,2023-11-08,P2024,4532.99,3,153.07
C1362,2023-08-03,P2041,1732.07,2,240.45
C1346,2023-04-25,P2047,2782.26,2,124.15
C1682,2023-07-20,P2028,3296.75,3,299.75
C1709,2022-01-01,P2001,4933.21,3,205.31
C1547,2022-07-18,P2009,4904.6,2,165.29
C1514,2023-02-17,P2009,4904.6,3,68.35
C1059,2022-06-06,P2046,4644.31,2,168.42
C1400,2022-03-19,P2032,2396.43,2,273.02
C1758,2023-01-21,P2049,798.47,4,118.04
C1729,2023-12-28,P2010,802.66,4,209.19
C1951,2023-09-21,P2041,1732.07,2,244.11
C1452,2023-06-04,P2033,2891.83,4,135.57
C1334,2023-03-29,P2049,798.47,3,45.96
C1962,2023-05-11,P2004,4751.21,3,116.41
C1073,2022-08-26,P2026,3229.93,1,36.4
C1755,2022-04-07,P2043,691.38,3,60.38
C1948,2022-03-03,P2029,1241.0,1,275.43
C1743,2023-10-04,P2031,2861.23,3,161.34
C1497,2022-11-21,P2028,3296.75,2,137.95
C1429,2023-12-15,P2027,506.83,1,265.61
C1453,2023-12-18,P2040,2929.17,4,285.28
C1728,2023-12-11,P2043,691.38,1,59.85
C1111,2023-07-31,P2001,4933.21,2,218.12
C1593,2022-09-18,P2021,4502.82,4,55.39
C1708,2022-06-07,P2000,1273.21,1,216.52
C1007,2022-10-09,P2004,4751.21,4,88.17
C1635,2023-01-10,P2035,3437.92,4,202.09
C1200,2023-04-08,P2001,4933.21,1,120.26
C1533,2023-04-01,P2028,3296.75,3,291.76
C1416,2022-09-17,P2047,2782.26,2,136.92
C1918,2023-07-27,P2045,3318.94,2,160.56
C1521,2023-10-16,P2024,4532.99,3,261.54
C1699,2023-08-15,P2009,4904.6,4,237.09
C1715,2022-03-31,P2018,470.33,3,239.78
C1119,2022-10-04,P2028,3296.75,1,232.7
C1518,2023-08-07,P2033,2891.83,2,23.16
C1741,2022-06-24,P2032,2396.43,4,100.3
C1206,2022-04-24,P2040,2929.17,1,141.38
C1020,2023-12-14,P2028,3296.75,3,138.65
C1933,2022-07-13,P2023,2810.79,1,256.87
C1104,2023-08-11,P2049,798.47,3,104.08
C1818,2022-03-15,P2034,3183.86,1,32.72
C1382,2023-08-06,P2002,4796.38,2,192.58
C1552,2022-11-06,P2005,4383.8,4,217.07
C1363,2022-02-10,P2029,1241.0,2,94.15
C1443,2023-03-11,P2011,2563.14,1,117.67
C1084,2022-07-14,P2011,2563.14,2,159.83
C1230,2023-01-29,P2017,1456.57,4,86.21
C1126,2023-07-28,P2011,2563.14,2,270.64
C1453,2022-01-21,P2049,798.47,2,194.57
C1118,2022-12-07,P2035,3437.92,2,166.6
C1073,2023-09-11,P2042,4569.64,2,214.32
C1124,2022-05-06,P2018,470.33,3,269.58
C1668,2023-01-27,P2019,4954.71,2,181.98
C1067,2023-07-28,P2022,419.05,3,72.16
C1729,2023-08-14,P2000,1273.21,1,283.96
C1230,2022-06-14,P2047,2782.26,1,232.3
C1405,2023-03-21,P2036,3463.5,4,76.34
C1149,2022-01-26,P2018,470.33,1,129.81
C1497,2023-05-08,P2014,1047.17,4,38.33
C1724,2022-04-05,P2048,4677.94,2,95.72
C1052,2023-01-14,P2025,1418.3,3,282.77
C1522,2023-01-27,P2039,423.77,1,157.43
C1732,2023-03-25,P2012,4293.9,3,56.06
C1988,2022-01-08,P2015,3403.38,3,117.91
C1666,2022-05-30,P2040,2929.17,4,86.52
C1953,2022-03-14,P2005,4383.8,1,296.0
C1742,2022-06-23,P2005,4383.8,3,208.06
C1700,2023-08-18,P2017,1456.57,3,158.29
C1299,2022-06-11,P2034,3183.86,4,17.93
C1326,2022-04-03,P2004,4751.21,1,46.63
C1254,2022-02-15,P2032,2396.43,3,248.22
C1624,2022-02-25,P2041,1732.07,4,124.5
C1718,2023-09-23,P2027,506.83,3,253.51
C1901,2022-08-02,P2020,622.64,4,70.51
C1268,2023-10-25,P2016,4693.47,2,21.18
C1467,2023-12-28,P2028,3296.75,4,236.99
C1406,2022-02-03,P2030,4828.98,2,175.32
C1395,2022-06-17,P2049,798.47,4,124.32
C1405,2022-01-21,P2004,4751.21,2,179.17
C1638,2023-12-26,P2039,423.77,4,120.3
C1779,2023-11-03,P2035,3437.92,3,85.19
C1257,2023-07-01,P2007,197.12,2,252.72
C1482,2022-06-12,P2046,4644.31,1,91.91
C1888,2022-03-17,P2012,4293.9,1,161.27
C1947,2023-09-20,P2047,2782.26,3,66.61
C1437,2023-02-06,P2032,2396.43,4,162.27
C1214,2022-03-15,P2046,4644.31,1,271.79
C1332,2023-08-21,P2014,1047.17,3,19.69
C1557,2022-01-09,P2027,506.83,2,175.42
C1339,2023-08-10,P2047,2782.26,3,261.16
C1102,2022-12-23,P2013,4417.98,4,121.68
C1618,2022-09-22,P2041,1732.07,2,27.88
C1669,2023-10-23,P2041,1732.07,1,210.64
C1640,2022-01-25,P2012,4293.9,1,295.3
C1040,2023-12-05,P2001,4933.21,2,21.67
C1302,2023-11-28,P2047,2782.26,1,165.11
C1103,2023-01-02,P2047,2782.26,2,256.85
C1114,2023-01-02,P2035,3437.92,1,49.11
C1969,2022-10-18,P2021,4502.82,4,109.26
C1528,2023-07-26,P2027,506.83,3,69.71
C1759,2023-08-29,P2022,419.05,4,29.73
C1392,2023-01-26,P2023,2810.79,1,78.98
C1142,2022-06-09,P2018,470.33,2,239.72
C1556,2023-03-30,P2018,470.33,2,251.31
C1811,2022-02-17,P2014,1047.17,4,110.57
C1936,2022-10-06,P2018,470.33,2,28.71
C1813,2023-01-09,P2032,2396.43,1,67.84
C1080,2022-03-19,P2037,281.16,3,131.77
C1538,2023-02-23,P2034,3183.86,2,84.04
C1012,2022-05-18,P2043,691.38,4,101.73
C1723,2022-02-04,P2011,2563.14,4,158.62
C1956,2023-08-20,P2033,2891.83,2,239.13
C1678,2022-10-18,P2027,506.83,4,125.47
C1889,2023-08-23,P2003,2680.67,1,28.53
C1686,2022-06-26,P2036,3463.5,2,297.38
C1884,2022-08-05,P2014,1047.17,4,213.75
C1196,2022-09-19,P2009,4904.6,1,70.71
C1215,2023-04-22,P2009,4904.6,4,296.09
C1550,2022-03-04,P2023,2810.79,4,252.58
C1654,2022-08-26,P2009,4904.6,1,250.77
C1593,2023-02-02,P2000,1273.21,3,67.63
C1805,2023-01-11,P2044,3523.22,2,206.24
C1220,2023-05-22,P2026,3229.93,3,249.04
C1786,2022-06-10,P2016,4693.47,3,285.54
C1804,2023-01-07,P2020,622.64,1,53.84
C1786,2022-02-20,P2015,3403.38,1,175.19
C1550,2022-09-11,P2027,506.83,2,3.8
C1633,2022-03-16,P2006,3318.76,3,254.63
C1624,2023-06-17,P2018,470.33,4,41.2
C1561,2023-02-10,P2039,423.77,2,299.61
C1555,2022-02-11,P2037,281.16,4,27.37
C1354,2022-02-09,P2001,4933.21,2,149.96
C1364,2023-03-22,P2003,2680.67,3,256.14
C1170,2022-06-22,P2017,1456.57,4,182.85
C1484,2023-07-10,P2031,2861.23,1,43.82
C1884,2023-09-26,P2041,1732.07,1,119.74
C1095,2022-06-17,P2019,4954.71,3,2.3
C1382,2022-05-17,P2013,4417.98,3,54.24
C1714,2023-06-15,P2013,4417.98,1,243.61
C1497,2022-09-10,P2032,2396.43,4,164.23
C1367,2022-04-30,P2004,4751.21,1,219.2
C1407,2022-08-20,P2001,4933.21,1,298.27
C1694,2023-04-21,P2016,4693.47,4,229.83
C1927,2022-05-05,P2019,4954.71,4,231.78
C1294,2022-06-23,P2034,3183.86,3,89.09
C1069,2023-09-01,P2030,4828.98,2,236.61
C1159,2022-02-03,P2040,2929.17,1,100.42
C1454,2023-03-04,P2035,3437.92,3,85.93
C1390,2022-12-04,P2048,4677.94,2,249.78
C1764,2022-01-10,P2045,3318.94,3,280.48
C1654,2023-03-19,P2006,3318.76,3,37.64
C1885,2023-10-04,P2046,4644.31,3,59.31
C1378,2022-01-31,P2044,3523.22,1,223.65
C1322,2023-11-06,P2043,691.38,1,47.35
C1199,2022-07-03,P2022,419.05,4,298.13
C1977,2023-10-05,P2031,2861.23,4,54.77
C1034,2022-12-10,P2004,4751.21,3,209.97
C1777,2023-01-08,P2029,1241.0,2,99.51
C1092,2022-06-15,P2043,691.38,3,134.02
C1495,2023-08-31,P2025,1418.3,1,223.85
C1840,2023-05-02,P2025,1418.3,2,277.38
C1226,2023-07-29,P2000,1273.21,3,122.92
C1060,2022-11-02,P2010,802.66,3,201.62
C1485,2022-04-24,P2011,2563.14,2,133.05
C1014,2022-03-07,P2030,4828.98,2,269.75
C1859,2023-04-16,P2008,2753.53,4,66.14
C1949,2023-09-13,P2011,2563.14,1,46.5
C1465,2023-05-20,P2047,2782.26,2,286.64
C1368,2022-09-01,P2014,1047.17,4,32.36
C1099,2022-12-14,P2034,3183.86,1,194.5
C1136,2022-01-23,P2018,470.33,2,230.01
C1155,2022-06-29,P2030,4828.98,3,54.24
C1222,2023-12-30,P2018,470.33,3,107.31
C1573,2022-07-03,P2002,4796.38,1,21.64
C1904,2023-09-09,P2039,423.77,3,224.65
C1198,2023-10-19,P2021,4502.82,1,88.68
C1815,2023-05-09,P2024,4532.99,4,249.13
C1643,2023-05-07,P2019,4954.71,3,229.71
C1062,2023-09-09,P2029,1241.0,2,104.58
C1502,2023-10-21,P2016,4693.47,3,174.93
C1181,2022-02-06,P2016,4693.47,4,183.41
C1484,2023-01-12,P2012,4293.9,2,131.74
C1615,2022-07-29,P2019,4954.71,3,143.16
C1745,2023-06-28,P2007,197.12,2,38.34
C1278,2022-08-04,P2024,4532.99,1,42.66
C1689,2023-03-07,P2012,4293.9,3,221.3
C1320,2022-05-26,P2023,2810.79,3,244.09
C1169,2022-08-06,P2036,3463.5,3,291.26
C1713,2023-07-30,P2038,2538.6,3,67.13
C1961,2023-08-19,P2002,4796.38,1,177.56
C1593,2023-07-14,P2021,4502.82,3,284.76
C1929,2023-01-27,P2012,4293.9,4,171.85
C1078,2023-09-14,P2004,4751.21,1,280.58
C1583,2022-03-13,P2040,2929.17,2,5.03
C1689,2023-11-14,P2030,4828.98,4,67.73
C1051,2023-09-25,P2042,4569.64,1,156.0
C1478,2022-12-09,P2003,2680.67,2,210.46
C1523,2023-02-15,P2044,3523.22,1,43.74
C1675,2022-07-16,P2018,470.33,2,266.57
C1160,2022-06-09,P2011,2563.14,3,124.15
C1327,2023-04-11,P2016,4693.47,3,246.12
C1693,2022-01-13,P2031,2861.23,4,53.28
C1693,2023-05-03,P2012,4293.9,4,159.8
C1232,2023-03-26,P2009,4904.6,4,254.14
C1180,2023-04-15,P2000,1273.21,4,225.47
C1325,2022-01-22,P2030,4828.98,2,202.62
C1595,2023-02-03,P2021,4502.82,3,103.85
C1371,2022-06-15,P2040,2929.17,4,188.26
C1389,2022-06-13,P2015,3403.38,2,289.2
